Y1_STATEFIPS,Y1_COUNTYFIPS,Y2_STATEFIPS,Y2_COUNTYFIPS,Y2_STATE,Y2_COUNTYNAME,N1,N2,AGI,n_returns,n_individuals,agi_thousands,origin_fips5,dest_fips5,mean_agi,o_NAME,o_median_home_value,o_median_gross_rent,o_population,o_median_hh_income,o_nh_white,o_total_race_eth,o_housing_units_occupied,o_owner_occupied_units,o_renter_occupied_units,o_state,o_county,o_pct_nh_white,o_pct_owner_occupied,o_owner_to_renter_ratio,o_affordability_index,o_lat,o_lon,o_land_sqmi,o_pop_density,o_log_pop_density,o_dem_two_party_share,d_NAME,d_median_home_value,d_median_gross_rent,d_population,d_median_hh_income,d_nh_white,d_total_race_eth,d_housing_units_occupied,d_owner_occupied_units,d_renter_occupied_units,d_state,d_county,d_pct_nh_white,d_pct_owner_occupied,d_owner_to_renter_ratio,d_affordability_index,d_lat,d_lon,d_land_sqmi,d_pop_density,d_log_pop_density,d_dem_two_party_share,distance_km_haversine,distance_km,distance_km_source,abs_diff_dem_two_party_share,abs_diff_pct_nh_white,abs_diff_median_home_value,abs_diff_median_gross_rent,abs_diff_log_pop_density,abs_diff_affordability_index,abs_diff_pct_owner_occupied,abs_diff_owner_to_renter_ratio,dest_more_dem,dest_lower_rent_than_origin,dest_lower_rent_pressure_than_origin,o_housing_pred,d_housing_pred,dyadic_housing_gap,o_affordability_pred,d_affordability_pred,dyadic_affordability_gap,log_distance_km,log_o_population,log_d_population,origin_county_label,dest_county_label
36,91,12,109,FL,St. Johns County,21,43,3694,21,43,3694,36091,12109,175904.7619047619,"Saratoga County, New York",306000,1305,236328,97038,209469,236328,98409,70909,27500,36,91,0.8863486341017569,0.7205540143686044,2.578509090909091,0.0134483398256353,43.106135,,809.9961658618739,291.7643440306115,5.679367998820139,0.5276091110837134,"St. Johns County, Florida",416100,1601,278722,100020,222891,278722,102056,84061,17995,12,109,0.7996892961445454,0.8236752371247158,4.671353153653793,0.0160067986402719,29.890487,,600.6443214128051,464.0383502576104,6.142119875858871,0.3652829584201011,20015.114442035923,20015.114442035923,haversine,0.16232615266361233,0.08665933795721148,110100,296,0.4627518770387322,0.002558458814636601,0.10312122275611135,2.092844062744702,0.0,0.0,0.0,291842.70242891705,416827.4898372532,124984.78740833612,0.0140372490493343,0.0161498365988086,0.0021125875494743002,9.904292950218121,12.372980180993991,12.537973736078591,"Saratoga, NY","St. Johns, FL"
36,93,12,95,FL,Orange County,26,55,4849,26,55,4849,36093,12095,186500.0,"Schenectady County, New York",204400,1092,159447,75056,111736,159447,63964,40880,23084,36,93,0.7007720433749145,0.63910949909324,1.7709235834344137,0.0145491366446386,42.817552,,204.5810932048104,779.3828721033095,6.659784660921366,0.5800754036554381,"Orange County, Florida",329000,1553,1427403,72629,535722,1427403,491378,279925,211453,12,95,0.3753123679857755,0.5696734489537586,1.3238166401044205,0.0213826432967547,28.514391,,902.0235848483952,1582.4453195865228,7.367358334019368,0.6168123020805356,20015.114442035923,20015.114442035923,haversine,0.03673689842509753,0.325459675389139,124600,461,0.7075736730980022,0.0068335066521161,0.0694360501394814,0.44710694332999323,1.0,0.0,0.0,271455.6753319713,449066.31134378846,177610.63601181714,0.0155982665294382,0.0218467491548128,0.006248482625374601,9.904292950218121,11.979473129242573,14.171367967813062,"Schenectady, NY","Orange, FL"
36,93,12,103,FL,Pinellas County,25,38,1425,25,38,1425,36093,12103,57000.0,"Schenectady County, New York",204400,1092,159447,75056,111736,159447,63964,40880,23084,36,93,0.7007720433749145,0.63910949909324,1.7709235834344137,0.0145491366446386,42.817552,,204.5810932048104,779.3828721033095,6.659784660921366,0.5800754036554381,"Pinellas County, Florida",284300,1389,959918,66406,695118,959918,418716,289090,129626,12,103,0.7241431038901239,0.6904202371058188,2.2301853023313223,0.020916784627895,27.905342,,273.7050985566243,3507.1250227419914,8.162836992179127,0.5011207259341941,20015.114442035923,20015.114442035923,haversine,0.07895467772124398,0.02337106051520943,79900,297,1.503052331257761,0.0063676479832564005,0.051310738012578794,0.4592617188969086,0.0,0.0,0.0,271455.6753319713,302976.4584711301,31520.783139158797,0.0155982665294382,0.0179821808804585,0.0023839143510203022,9.904292950218121,11.979473129242573,13.774604184884248,"Schenectady, NY","Pinellas, FL"
36,93,12,71,FL,Lee County,23,32,2357,23,32,2357,36093,12071,102478.26086956522,"Schenectady County, New York",204400,1092,159447,75056,111736,159447,63964,40880,23084,36,93,0.7007720433749145,0.63910949909324,1.7709235834344137,0.0145491366446386,42.817552,,204.5810932048104,779.3828721033095,6.659784660921366,0.5800754036554381,"Lee County, Florida",290900,1466,772902,69368,497786,772902,311348,228142,83206,12,71,0.6440480164367539,0.7327556303557434,2.7418936134413383,0.0211336639372621,26.563273,,781.0086308610819,989.620305665324,6.898331318293861,0.4033718556716853,20015.114442035923,20015.114442035923,haversine,0.17670354798375276,0.05672402693816059,86500,374,0.23854665737249547,0.0065845272926235016,0.09364613126250343,0.9709700300069246,0.0,0.0,0.0,271455.6753319713,336729.3785992831,65273.703267311794,0.0155982665294382,0.0197993791527018,0.004201112623263602,9.904292950218121,11.979473129242573,13.557908834572745,"Schenectady, NY","Lee, FL"
36,93,12,127,FL,Volusia County,20,38,1284,20,38,1284,36093,12127,64200.0,"Schenectady County, New York",204400,1092,159447,75056,111736,159447,63964,40880,23084,36,93,0.7007720433749145,0.63910949909324,1.7709235834344137,0.0145491366446386,42.817552,,204.5810932048104,779.3828721033095,6.659784660921366,0.5800754036554381,"Volusia County, Florida",251400,1271,558520,63075,385498,558520,232673,167784,64889,12,127,0.6902134211845592,0.7211150412811113,2.5857079011851005,0.0201506143479984,29.057769,,1101.3119282736627,507.140607180652,6.230758195069047,0.4289642439453869,20015.114442035923,20015.114442035923,haversine,0.15111115971005118,0.010558622190355305,47000,179,0.42902646585231885,0.0056014777033598015,0.08200554218787126,0.8147843177506868,0.0,0.0,0.0,271455.6753319713,235767.03272216124,-35688.64260981008,0.0155982665294382,0.01896931327065,0.003371046741211801,9.904292950218121,11.979473129242573,13.233047497500708,"Schenectady, NY","Volusia, FL"
36,103,12,99,FL,Palm Beach County,922,1513,310492,922,1513,310492,36103,12099,336759.2190889371,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Palm Beach County, Florida",368300,1700,1494805,76066,773159,1494805,589594,409975,179619,12,99,0.517230675573068,0.695351377388508,2.282470117303849,0.0223490126994978,26.649126,,1964.2986331470051,760.9866314498072,6.635929011503624,0.5643389219857787,20015.114442035923,20015.114442035923,haversine,0.06959623523721964,0.13339583067231564,122500,413,0.7871022107289134,0.005099751487069901,0.12270316101669598,2.2136823628666256,1.0,1.0,0.0,497153.9500434475,504316.5721997773,7162.622156329802,0.0175907594724867,0.0213774601983936,0.003786700725906901,9.904292950218121,14.23716851798806,14.217506990500315,"Suffolk, NY","Palm Beach, FL"
36,103,12,11,FL,Broward County,396,605,44673,396,605,44673,36103,12011,112810.60606060606,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Broward County, Florida",348600,1683,1940907,70331,641300,1940907,741973,466131,275842,12,11,0.3304125339338773,0.6282317550638635,1.689847811428281,0.0239297038290369,26.193535,,1202.7306455842695,1613.750349777721,7.386935641526723,0.6498396804742055,20015.114442035923,20015.114442035923,haversine,0.1550969937256464,0.32021397231150633,142200,430,0.036095580705814534,0.006680442616609002,0.1898227833413405,2.806304668742193,1.0,1.0,0.0,497153.9500434475,446799.50582420494,-50354.44421924255,0.0175907594724867,0.0218467491548128,0.0042559896823261,9.904292950218121,14.23716851798806,14.47866646277949,"Suffolk, NY","Broward, FL"
36,103,12,57,FL,Hillsborough County,305,498,23112,305,498,23112,36103,12057,75777.04918032787,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Hillsborough County, Florida",294900,1413,1468560,70612,679457,1468560,559970,338533,221437,12,57,0.4626688729095168,0.6045556011929211,1.528800516625496,0.0200107630431088,27.88761,,1021.8891879996488,1437.1029826381769,7.27108015090324,0.5347907327019673,20015.114442035923,20015.114442035923,haversine,0.04004804595340822,0.18795763333586685,195900,700,0.15195107132929753,0.0027615018306808986,0.21349893721228297,2.9673519635449783,1.0,1.0,0.0,497153.9500434475,370635.8946304291,-126518.05541301839,0.0175907594724867,0.0218467491548128,0.0042559896823261,9.904292950218121,14.23716851798806,14.199793567743452,"Suffolk, NY","Hillsborough, FL"
36,103,12,86,FL,Miami-Dade County,275,429,102842,275,429,102842,36103,12086,373970.9090909091,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Miami-Dade County, Florida",387000,1623,2688237,64215,350398,2688237,952680,494141,458539,12,86,0.130344906345683,0.5186851828525842,1.0776422507136798,0.0252744685821069,25.616009,,1899.9040850274912,1414.933006979193,7.255543961679071,0.5369476065376029,20015.114442035923,20015.114442035923,haversine,0.04220491978904378,0.5202815998997007,103800,490,0.1674872605534663,0.008025207369678999,0.2993693555526198,3.4185102294567944,1.0,1.0,0.0,497153.9500434475,446799.50582420494,-50354.44421924255,0.0175907594724867,0.0218467491548128,0.0042559896823261,9.904292950218121,14.23716851798806,14.804396518372261,"Suffolk, NY","Miami-Dade, FL"
36,103,12,71,FL,Lee County,263,473,39576,263,473,39576,36103,12071,150479.0874524715,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Lee County, Florida",290900,1466,772902,69368,497786,772902,311348,228142,83206,12,71,0.6440480164367539,0.7327556303557434,2.7418936134413383,0.0211336639372621,26.563273,,781.0086308610819,989.620305665324,6.898331318293861,0.4033718556716853,20015.114442035923,20015.114442035923,haversine,0.09137083107687377,0.006578489808629739,199900,647,0.5246999039386759,0.0038844027248342017,0.08529890804946061,1.7542588667291361,0.0,1.0,0.0,497153.9500434475,336729.3785992831,-160424.57144416438,0.0175907594724867,0.0197993791527018,0.0022086196802151015,9.904292950218121,14.23716851798806,13.557908834572745,"Suffolk, NY","Lee, FL"
36,103,12,95,FL,Orange County,250,461,20808,250,461,20808,36103,12095,83232.0,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Orange County, Florida",329000,1553,1427403,72629,535722,1427403,491378,279925,211453,12,95,0.3753123679857755,0.5696734489537586,1.3238166401044205,0.0213826432967547,28.514391,,902.0235848483952,1582.4453195865228,7.367358334019368,0.6168123020805356,20015.114442035923,20015.114442035923,haversine,0.12206961533197652,0.27531413825960815,161800,560,0.05567288821316918,0.0041333820843268,0.24838108945144544,3.172335840066054,1.0,1.0,0.0,497153.9500434475,449066.31134378846,-48087.63869965903,0.0175907594724867,0.0218467491548128,0.0042559896823261,9.904292950218121,14.23716851798806,14.171367967813062,"Suffolk, NY","Orange, FL"
36,103,12,111,FL,St. Lucie County,244,417,26877,244,417,26877,36103,12111,110151.6393442623,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"St. Lucie County, Florida",275900,1363,334682,66154,179974,334682,126443,97475,28968,12,111,0.5377462785569586,0.7709007220644876,3.364919911626622,0.0206034404571152,27.379814,,571.6604130695882,585.4559671237182,6.374097587907169,0.492121332647045,20015.114442035923,20015.114442035923,haversine,0.002621354101514095,0.1128802276884251,214900,750,1.0489336343253681,0.0033541792446873005,0.04715381634071647,1.1312325685438522,0.0,1.0,0.0,497153.9500434475,230081.5050966434,-267072.4449468041,0.0175907594724867,0.0202440226883803,0.002653263215893601,9.904292950218121,14.23716851798806,12.720939094155664,"Suffolk, NY","St. Lucie, FL"
36,103,12,103,FL,Pinellas County,232,347,22491,232,347,22491,36103,12103,96943.96551724138,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Pinellas County, Florida",284300,1389,959918,66406,695118,959918,418716,289090,129626,12,103,0.7241431038901239,0.6904202371058188,2.2301853023313223,0.020916784627895,27.905342,,273.7050985566243,3507.1250227419914,8.162836992179127,0.5011207259341941,20015.114442035923,20015.114442035923,haversine,0.006378039185635009,0.07351659764474028,206500,724,0.7398057699465896,0.0036675234154671006,0.12763430129938524,2.265967177839152,1.0,1.0,0.0,497153.9500434475,302976.4584711301,-194177.49157231738,0.0175907594724867,0.0179821808804585,0.0003914214079718016,9.904292950218121,14.23716851798806,13.774604184884248,"Suffolk, NY","Pinellas, FL"
36,103,12,101,FL,Pasco County,214,397,17024,214,397,17024,36103,12101,79551.40186915887,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Pasco County, Florida",233600,1282,569211,63187,400621,569211,223385,166566,56819,12,101,0.7038180920607648,0.7456454103901337,2.93151938612084,0.0202889834934401,28.309823,,746.6186366968055,762.3852017923188,6.637762755517952,0.3986454364667519,20015.114442035923,20015.114442035923,haversine,0.09609725028180721,0.05319158581538119,257200,831,0.7852684667145855,0.0030397222810122013,0.07240912801507038,1.5646330940496345,0.0,1.0,0.0,497153.9500434475,237121.22143904772,-260032.72860439977,0.0175907594724867,0.019351350926422,0.0017605914539353014,9.904292950218121,14.23716851798806,13.252008227196269,"Suffolk, NY","Pasco, FL"
36,103,12,115,FL,Sarasota County,198,362,32915,198,362,32915,36103,12115,166237.37373737374,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Sarasota County, Florida",338500,1590,439392,77213,357827,439392,199345,151538,47807,12,115,0.8143684910057534,0.7601795881511951,3.169786851297927,0.0205923872922953,27.225327,,556.0021991039886,790.270255599872,6.673639572625033,0.4473703814064362,20015.114442035923,20015.114442035923,haversine,0.04737230534212289,0.16374198476036972,152300,523,0.7493916496075039,0.0033431260798673992,0.057874950254008906,1.3263656288725474,0.0,1.0,0.0,497153.9500434475,391494.73460065975,-105659.21544278774,0.0175907594724867,0.0186158372781688,0.0010250778056821001,9.904292950218121,14.23716851798806,12.993149507991003,"Suffolk, NY","Sarasota, FL"
36,103,12,9,FL,Brevard County,195,316,16521,195,316,16521,36103,12009,84723.07692307692,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Brevard County, Florida",278000,1327,610723,71308,439832,610723,246650,189103,57547,12,9,0.7201824722501036,0.7666855868639773,3.286061827723426,0.0186094126886183,28.298311,,1014.9709241943084,601.7147737358059,6.401444072774941,0.4167667325043767,20015.114442035923,20015.114442035923,haversine,0.07797595424418241,0.06955596600471992,212800,786,1.0215871494575959,0.0013601514761904,0.05136895154122678,1.2100906524470485,0.0,1.0,0.0,497153.9500434475,269415.92847398,-227738.0215694675,0.0175907594724867,0.0196248847288084,0.002034125256321701,9.904292950218121,14.23716851798806,13.322400417603927,"Suffolk, NY","Brevard, FL"
36,103,12,21,FL,Collier County,182,346,64621,182,346,64621,36103,12021,355060.43956043955,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Collier County, Florida",443700,1599,380221,82011,233909,380221,156768,117362,39406,12,21,0.615192217157916,0.748634925494999,2.978277419682282,0.0194973844972015,26.118786,,1996.9498838081631,190.4008723919112,5.254370036959935,0.3757594241205203,20015.114442035923,20015.114442035923,haversine,0.11898326262803877,0.035434289087467596,47100,514,2.168661185272602,0.0022481232847735982,0.06941961291020504,1.5178750604881923,0.0,1.0,0.0,497153.9500434475,503649.0857213416,6495.135677894112,0.0175907594724867,0.0196855538377641,0.002094794365277399,9.904292950218121,14.23716851798806,12.848510571644349,"Suffolk, NY","Collier, FL"
36,103,12,81,FL,Manatee County,182,328,18706,182,328,18706,36103,12081,102780.21978021978,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Manatee County, Florida",323900,1418,405069,71385,282634,405069,161656,121011,40645,12,81,0.6977428536866559,0.7485710397387044,2.9772665764546686,0.0198641171114379,27.475556,,742.7617348214128,545.3552344041975,6.303269376650273,0.4190785162186909,20015.114442035923,20015.114442035923,haversine,0.07566417052986818,0.047116347441272244,166900,695,1.1197618455822642,0.002614855899010001,0.06948349866649961,1.5188859037158058,0.0,1.0,0.0,497153.9500434475,277098.78318180155,-220055.16686164594,0.0175907594724867,0.0189220095347997,0.001331250062313001,9.904292950218121,14.23716851798806,12.911815170659823,"Suffolk, NY","Manatee, FL"
36,103,12,127,FL,Volusia County,181,275,14117,181,275,14117,36103,12127,77994.47513812155,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Volusia County, Florida",251400,1271,558520,63075,385498,558520,232673,167784,64889,12,127,0.6902134211845592,0.7211150412811113,2.5857079011851005,0.0201506143479984,29.057769,,1101.3119282736627,507.140607180652,6.230758195069047,0.4289642439453869,20015.114442035923,20015.114442035923,haversine,0.06577844280317219,0.039586914939175544,239400,842,1.1922730271634903,0.0029013531355705016,0.09693949712409278,1.910444578985374,0.0,1.0,0.0,497153.9500434475,235767.03272216124,-261386.91732128625,0.0175907594724867,0.01896931327065,0.0013785537981633005,9.904292950218121,14.23716851798806,13.233047497500708,"Suffolk, NY","Volusia, FL"
36,103,12,109,FL,St. Johns County,152,361,21346,152,361,21346,36103,12109,140434.2105263158,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"St. Johns County, Florida",416100,1601,278722,100020,222891,278722,102056,84061,17995,12,109,0.7996892961445454,0.8236752371247158,4.671353153653793,0.0160067986402719,29.890487,,600.6443214128051,464.0383502576104,6.142119875858871,0.3652829584201011,20015.114442035923,20015.114442035923,haversine,0.12945972832845798,0.14906278989916177,74700,512,1.2809113463736663,0.0012424625721559994,0.005620698719511763,0.17520067348331825,0.0,1.0,1.0,497153.9500434475,416827.4898372532,-80326.46020619432,0.0175907594724867,0.0161498365988086,-0.0014409228736780993,9.904292950218121,14.23716851798806,12.537973736078591,"Suffolk, NY","St. Johns, FL"
36,103,12,97,FL,Osceola County,141,263,10262,141,263,10262,36103,12097,72780.14184397164,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Osceola County, Florida",285200,1537,393745,64312,112392,393745,119817,78747,41070,12,97,0.2854436246809483,0.6572272715891735,1.9173849525200877,0.0238991168055728,28.059027,,1327.5462208797337,296.5960761344147,5.695737117839805,0.5697312870000059,20015.114442035923,20015.114442035923,haversine,0.07498860025144677,0.36518288156443535,205600,576,1.7272941043927323,0.006649855593144901,0.16082726681603055,2.5787675276503865,1.0,1.0,0.0,497153.9500434475,316947.0285819956,-180206.92146145192,0.0175907594724867,0.0228441630166149,0.005253403544128201,9.904292950218121,14.23716851798806,12.883461310340222,"Suffolk, NY","Osceola, FL"
36,103,12,105,FL,Polk County,139,241,8902,139,241,8902,36103,12105,64043.1654676259,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Polk County, Florida",215700,1192,736229,60901,400555,736229,264145,184335,79810,12,105,0.544063056467485,0.6978553446023964,2.3096729733116153,0.0195727492159406,27.953649,,1797.763617299367,409.5249191359076,6.017436631400615,0.427073181503673,20015.114442035923,20015.114442035923,haversine,0.06766950524488607,0.10656344977789867,275100,921,1.4055945908319218,0.002323488003512699,0.12019919380280764,2.186479506858859,0.0,1.0,0.0,497153.9500434475,238168.25252842603,-258985.69751502146,0.0175907594724867,0.0213774601983936,0.003786700725906901,9.904292950218121,14.23716851798806,13.509297848893059,"Suffolk, NY","Polk, FL"
36,103,12,85,FL,Martin County,123,210,18179,123,210,18179,36103,12085,147796.74796747966,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Martin County, Florida",359200,1374,159399,77894,122277,159399,66724,53652,13072,12,85,0.7671127171437713,0.8040884839038427,4.104345165238678,0.0176393560479626,27.083604,,543.8215285155405,293.1090286828263,5.683950544452305,0.3762250028043769,20015.114442035923,20015.114442035923,haversine,0.11851768394418222,0.11648621089838762,131600,739,1.7390806777802323,0.000390094835534701,0.013966054501361347,0.3918073149317962,0.0,1.0,0.0,497153.9500434475,282199.4946333976,-214954.45541004988,0.0175907594724867,0.0182009693348149,0.0006102098623281989,9.904292950218121,14.23716851798806,11.979172045338252,"Suffolk, NY","Martin, FL"
36,103,12,61,FL,Indian River County,118,210,17717,118,210,17717,36103,12061,150144.06779661018,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Indian River County, Florida",284400,1183,160986,67543,118294,160986,65735,52704,13031,12,61,0.7348092380703912,0.8017646611394235,4.044509247179802,0.0175147683697792,27.700528,,502.8103410216256,320.17241266936486,5.771978090056985,0.3912899623640349,20015.114442035923,20015.114442035923,haversine,0.10345272438452419,0.08418273182500757,206400,930,1.6510531321755524,0.0002655071573513003,0.016289877265780572,0.45164323299067277,0.0,1.0,0.0,497153.9500434475,273354.80477318633,-223799.14527026116,0.0175907594724867,0.0184280307428061,0.0008372712703193994,9.904292950218121,14.23716851798806,11.989078895364905,"Suffolk, NY","Indian River, FL"
36,103,12,83,FL,Marion County,116,223,9136,116,223,9136,36103,12083,78758.62068965517,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Marion County, Florida",194900,1092,378225,55265,256840,378225,154996,118521,36475,12,83,0.6790666931059555,0.7646713463573254,3.2493762851267993,0.0197593413552881,29.202805,,1588.4219408506435,238.1136839481392,5.476939103893725,0.3693335438416451,20015.114442035923,20015.114442035923,haversine,0.12540914290691402,0.028440186860571814,295900,1021,1.9460921183388118,0.0025100801428602007,0.05338319204787867,1.246776195043675,0.0,1.0,0.0,497153.9500434475,191510.3652621277,-305643.5847813198,0.0175907594724867,0.0195827425021788,0.0019919830296920987,9.904292950218121,14.23716851798806,12.84324717953842,"Suffolk, NY","Marion, FL"
36,103,12,35,FL,Flagler County,112,194,8038,112,194,8038,36103,12035,71767.85714285714,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Flagler County, Florida",293700,1561,117515,69251,86196,117515,47549,37680,9869,12,35,0.733489341786155,0.7924456876064692,3.818016009727429,0.0225411907409279,29.474891,,486.2011809917677,241.70035901658937,5.491827591992234,0.3954974439638222,20015.114442035923,20015.114442035923,haversine,0.0992452427847369,0.08286283554077134,197100,552,1.9312036302403035,0.0052919295285000015,0.025608850798734872,0.6781364704430453,0.0,1.0,0.0,497153.9500434475,333439.3949782227,-163714.55506522476,0.0175907594724867,0.0206663374575778,0.0030755779850910984,9.904292950218121,14.23716851798806,11.674329773508795,"Suffolk, NY","Flagler, FL"
36,103,12,53,FL,Hernando County,112,184,8334,112,184,8334,36103,12053,74410.71428571429,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Hernando County, Florida",214700,1155,196621,59202,145865,196621,79169,63451,15718,12,53,0.7418587027835277,0.8014626937311321,4.036836747677822,0.0195094760312151,28.555995,,472.965804403281,415.7192722380164,6.03241278703019,0.3476202388563063,20015.114442035923,20015.114442035923,haversine,0.14712244789225282,0.09123219653814407,276100,958,1.390618435202347,0.002260214818787201,0.01659184467407193,0.45931573249265245,0.0,1.0,0.0,497153.9500434475,228678.8988357574,-268475.0512076901,0.0175907594724867,0.0173320615872854,-0.00025869788520129985,9.904292950218121,14.23716851798806,12.18903838277438,"Suffolk, NY","Hernando, FL"
36,103,12,69,FL,Lake County,112,210,9632,112,210,9632,36103,12069,86000.0,"Suffolk County, New York",490800,2113,1524486,122498,991871,1524486,510686,417769,92917,36,103,0.6506265062453837,0.818054538405204,4.496152480170474,0.0172492612124279,40.943554,,911.174251565906,1673.1003947709037,7.423031222232537,0.4947426867485591,"Lake County, Florida",262500,1323,386829,66239,257501,386829,153817,117522,36295,12,69,0.6656713948540569,0.7640377851602879,3.237966662074666,0.0199731276136415,28.764113,,951.5516091231316,406.52445573232586,6.010100944947203,0.3988508052960394,20015.114442035923,20015.114442035923,haversine,0.0958918814525197,0.015044888608673257,228300,790,1.4129302772853345,0.002723866401213599,0.05401675324491617,1.2581858180958085,0.0,1.0,0.0,497153.9500434475,246191.98526548417,-250961.96477796332,0.0175907594724867,0.0196496178430359,0.002058858370549199,9.904292950218121,14.23716851798806,12.86574059901595,"Suffolk, NY","Lake, FL"
